File,Type,Size(Bytes),LastModified,Source
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serial_test_derive-3.2.0/.cargo_vcs_info.json,JSON text data,112,1969-12-31 19:00:01.000000000 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serial_test_derive-3.2.0/Cargo.toml,ASCII text,1435,1969-12-31 19:00:01.000000000 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serial_test_derive-3.2.0/Cargo.toml.orig,ASCII text,839,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serial_test_derive-3.2.0/LICENSE,ASCII text,1061,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serial_test_derive-3.2.0/README.md,ASCII text,2390,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serial_test_derive-3.2.0/src/lib.rs,C source,25909,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serial_test_derive-3.2.0/.cargo-ok,JSON text data,7,2025-11-26 18:52:46.983759567 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/rustc-hash-2.1.1/.cargo_vcs_info.json,JSON text data,94,1969-12-31 19:00:01.000000000 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/rustc-hash-2.1.1/.github/workflows/rust.yml,ASCII text,2213,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/rustc-hash-2.1.1/.gitignore,ASCII text,31,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/rustc-hash-2.1.1/CHANGELOG.md,ASCII text,1305,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/rustc-hash-2.1.1/CODE_OF_CONDUCT.md,ASCII text,130,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/rustc-hash-2.1.1/Cargo.lock,ASCII text,1926,1969-12-31 19:00:01.000000000 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/rustc-hash-2.1.1/Cargo.toml,ASCII text,1120,1969-12-31 19:00:01.000000000 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/rustc-hash-2.1.1/Cargo.toml.orig,ASCII text,477,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/rustc-hash-2.1.1/LICENSE-APACHE,ASCII text,9722,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/rustc-hash-2.1.1/LICENSE-MIT,ASCII text,1022,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/rustc-hash-2.1.1/README.md,ASCII text,1694,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/rustc-hash-2.1.1/src/lib.rs,C source,16954,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/rustc-hash-2.1.1/src/random_state.rs,ASCII text,3257,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/rustc-hash-2.1.1/src/seeded_state.rs,ASCII text,2069,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/rustc-hash-2.1.1/.cargo-ok,JSON text data,7,2025-11-26 18:52:47.907759567 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/futures-channel-0.3.31/.cargo_vcs_info.json,JSON text data,109,1969-12-31 19:00:01.000000000 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/futures-channel-0.3.31/Cargo.toml,ASCII text,1959,1969-12-31 19:00:01.000000000 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/futures-channel-0.3.31/Cargo.toml.orig,ASCII text,1022,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/futures-channel-0.3.31/LICENSE-APACHE,ASCII text,10874,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/futures-channel-0.3.31/LICENSE-MIT,ASCII text,1094,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/futures-channel-0.3.31/README.md,ASCII text,591,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/futures-channel-0.3.31/benches/sync_mpsc.rs,Rust Source file,3907,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/futures-channel-0.3.31/src/lib.rs,C source,1264,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/futures-channel-0.3.31/src/lock.rs,ASCII text,3148,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/futures-channel-0.3.31/src/mpsc/mod.rs,C source,46534,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/futures-channel-0.3.31/src/mpsc/queue.rs,C source,6821,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/futures-channel-0.3.31/src/mpsc/sink_impl.rs,ASCII text,2315,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/futures-channel-0.3.31/src/oneshot.rs,C source,17843,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/futures-channel-0.3.31/tests/channel.rs,ASCII text,1566,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/futures-channel-0.3.31/tests/mpsc-close.rs,ASCII text,10281,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/futures-channel-0.3.31/tests/mpsc-size_hint.rs,ASCII text,1295,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/futures-channel-0.3.31/tests/mpsc.rs,ASCII text,17650,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/futures-channel-0.3.31/tests/oneshot.rs,ASCII text,7205,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/futures-channel-0.3.31/.cargo-ok,JSON text data,7,2025-11-26 18:52:47.919759567 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/find-msvc-tools-0.1.4/.cargo_vcs_info.json,JSON text data,109,1969-12-31 19:00:01.000000000 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/find-msvc-tools-0.1.4/CHANGELOG.md,ASCII text,1378,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/find-msvc-tools-0.1.4/Cargo.lock,ASCII text,159,1969-12-31 19:00:01.000000000 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/find-msvc-tools-0.1.4/Cargo.toml,ASCII text,1175,1969-12-31 19:00:01.000000000 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/find-msvc-tools-0.1.4/Cargo.toml.orig,ASCII text,525,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/find-msvc-tools-0.1.4/LICENSE-APACHE,ASCII text,10847,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/find-msvc-tools-0.1.4/LICENSE-MIT,ASCII text,1057,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/find-msvc-tools-0.1.4/README.md,ASCII text,1020,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/find-msvc-tools-0.1.4/src/com.rs,Unicode text,2832,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/find-msvc-tools-0.1.4/src/find_tools.rs,C source,58892,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/find-msvc-tools-0.1.4/src/lib.rs,ASCII text,525,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/find-msvc-tools-0.1.4/src/registry.rs,C source,6436,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/find-msvc-tools-0.1.4/src/setup_config.rs,Unicode text,8886,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/find-msvc-tools-0.1.4/src/tool.rs,ASCII text,1095,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/find-msvc-tools-0.1.4/src/vs_instances.rs,ASCII text,6490,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/find-msvc-tools-0.1.4/src/winapi.rs,Unicode text,4552,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/find-msvc-tools-0.1.4/src/windows_link.rs,C source,902,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/find-msvc-tools-0.1.4/src/windows_sys.rs,C source,6030,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/find-msvc-tools-0.1.4/.cargo-ok,JSON text data,7,2025-11-26 18:52:47.935759567 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/scroll_derive-0.12.1/.cargo_vcs_info.json,JSON text data,107,1969-12-31 19:00:01.000000000 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/scroll_derive-0.12.1/Cargo.lock,ASCII text,1320,1969-12-31 19:00:01.000000000 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/scroll_derive-0.12.1/Cargo.toml,ASCII text,1397,1969-12-31 19:00:01.000000000 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/scroll_derive-0.12.1/Cargo.toml.orig,ASCII text,680,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/scroll_derive-0.12.1/LICENSE,ASCII text,1057,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/scroll_derive-0.12.1/README.md,C source,985,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/scroll_derive-0.12.1/src/lib.rs,Rust Source file,21702,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/scroll_derive-0.12.1/.cargo-ok,JSON text data,7,2025-11-26 18:52:48.027759567 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/.cargo_vcs_info.json,JSON text data,94,1969-12-31 19:00:01.000000000 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/.gitignore,ASCII text,31,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/CHANGELOG.md,Unicode text,28066,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/CODE_OF_CONDUCT.md,ASCII text,3222,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/CONTRIBUTING.md,ASCII text,385,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/Cargo.lock,ASCII text,8235,1969-12-31 19:00:01.000000000 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/Cargo.toml,ASCII text,2354,1969-12-31 19:00:01.000000000 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/Cargo.toml.orig,ASCII text,1260,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/LICENSE-APACHE,ASCII text,10847,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/LICENSE-MIT,ASCII text,1071,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/README.md,C source,2935,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/SECURITY.md,ASCII text,690,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/benches/parse.rs,Rust Source file,2122,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/examples/custom_bits_type.rs,C source,2176,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/examples/custom_derive.rs,C source,691,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/examples/fmt.rs,ASCII text,1175,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/examples/macro_free.rs,C source,1534,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/examples/serde.rs,C source,1116,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/spec.md,C source,10768,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/example_generated.rs,ASCII text,1843,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/external/arbitrary.rs,ASCII text,779,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/external/bytemuck.rs,ASCII text,399,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/external/serde.rs,ASCII text,2797,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/external.rs,ASCII text,7376,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/internal.rs,ASCII text,4779,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/iter.rs,ASCII text,5051,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/lib.rs,ASCII text,29456,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/parser.rs,ASCII text,8340,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/public.rs,ASCII text,19664,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/all.rs,ASCII text,460,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/bitflags_match.rs,ASCII text,2996,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/bits.rs,ASCII text,958,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/clear.rs,ASCII text,534,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/complement.rs,ASCII text,1324,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/contains.rs,Algol 68 source,2570,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/difference.rs,Algol 68 source,2144,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/empty.rs,ASCII text,455,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/eq.rs,ASCII text,303,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/extend.rs,ASCII text,898,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/flags.rs,ASCII text,901,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/fmt.rs,ASCII text,1971,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/from_bits.rs,ASCII text,1006,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/from_bits_retain.rs,ASCII text,871,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/from_bits_truncate.rs,ASCII text,1010,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/from_name.rs,Unicode text,1035,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/insert.rs,Algol 68 source,2059,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/intersection.rs,Algol 68 source,1804,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/intersects.rs,Algol 68 source,2201,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/is_all.rs,ASCII text,749,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/is_empty.rs,ASCII text,750,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/iter.rs,ASCII text,8582,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/parser.rs,Unicode text,9004,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/remove.rs,Algol 68 source,2205,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/symmetric_difference.rs,Algol 68 source,2638,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/truncate.rs,ASCII text,574,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/union.rs,Algol 68 source,1605,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests/unknown.rs,ASCII text,994,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/tests.rs,Unicode text,2739,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/src/traits.rs,C source,12062,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bitflags-2.10.0/.cargo-ok,JSON text data,7,2025-11-26 18:52:48.039759567 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/snapbox-macros-0.3.10/.cargo_vcs_info.json,JSON text data,115,1969-12-31 19:00:01.000000000 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/snapbox-macros-0.3.10/Cargo.toml,ASCII text,3186,1969-12-31 19:00:01.000000000 -0500,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/snapbox-macros-0.3.10/Cargo.toml.orig,ASCII text,713,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/snapbox-macros-0.3.10/LICENSE-APACHE,ASCII text,11358,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/snapbox-macros-0.3.10/LICENSE-MIT,ASCII text,1062,2006-07-23 21:21:28.000000000 -0400,proot_home
.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/snapbox-macros-0.3.10/README.md,ASCII text,881,2006-07-23 21:21:28.000000000 -0400,proot_home
